cd_datetime,principle_concept_id,concept_name,deprecated_concept_id
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156590
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156595
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156636
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156669
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156670
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156721
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156881
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156897
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156937
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156941
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156959
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156987
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157089
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157193
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151822
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151824
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151906
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151913
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151958
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151961
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151987
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152048
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152049
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152088
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152272
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152273
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152334
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152336
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152337
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152355
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152391
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152453
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152552
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152579
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152608
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152666
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152670
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152671
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152694
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152703
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152765
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152795
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152928
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152937
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153026
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153068
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153080
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153168
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153298
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153441
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153499
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153584
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153593
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153775
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153840
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153930
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153976
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154000
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154075
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154079
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154173
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154280
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154308
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154327
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154356
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154394
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154408
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154450
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154572
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154739
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154773
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154868
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154907
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154946
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155089
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155145
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155151
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155244
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155245
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155390
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155462
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155463
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155486
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155509
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155594
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155639
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155686
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155705
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155748
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155803
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155817
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155837
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155914
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921155930
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156116
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156176
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156211
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156216
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156245
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156254
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156265
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156281
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156301
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156453
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156462
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156480
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156501
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156507
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156742
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156772
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156781
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156786
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156827
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156860
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156861
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921156912
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157072
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157088
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157128
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157132
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157178
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157280
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157384
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921157419
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151954
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151956
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921151991
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152038
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152045
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152090
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152093
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152119
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152180
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152181
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152220
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152404
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152405
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152466
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152468
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152469
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152487
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152523
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152585
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152684
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152711
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152740
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152798
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152802
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152803
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152826
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152835
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152897
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921152927
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153060
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153069
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153158
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153200
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153212
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153300
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153430
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153573
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153631
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153717
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153726
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153908
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921153973
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154063
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154109
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154133
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154208
2020-09-21T19:50:48Z,921151502,ERLOTINIB,921154212
